Link Download Data.csv melalui Google Drive : https://drive.google.com/file/d/1vWSrtUl7p_IMncHl1r9tM5mihMhrzpYM/view?usp=sharing

,Account,Post,Tag,Likes,Comments
2656,itsaiiiiii510,"Tertarik jual produk MSI, tapi gak cukup uang beli sepaket?
Jadi reseller aja dulu, modal NOL RUPIAH minat japri ya.

Ini Skema tata cara pemesanan produk, jika anda bergabung menjadi member MSI sebagai Reseller... Info lengkap tanya :
087776376662

#MSILongLife",['msilonglife'],0,[]
2657,itsaiiiiii510,""""" SABUN BAMBOO CHARCOAL MSI """" """" Sabun Yang Cocok Untuk Wajah dan Badan
""'Terbuat dr bahan' seperti ~ Arang Bambu
~Aloe Vera
~ Vit B (Dari Buah-Buahan)
~Colagen "" Manfaat dr Sabun Bamboo Charcoal
~ Menghilangkan Bintik' Hitam
~Memudarkan Flek Hitam
~ Menghilangkan Jerawat
~ Mengecilkan Pori'
~ Atasi Wajah Berminyak
~ Atasi Wajah Kering
~ Mengangkat Sel Kulit Mati
~Mengenyalkan Kulit
~ Mencerahkan Kulit ~DLL ""'Kalian jg hrus tau guys keguanan dr Sabun Bamboo Charcoal nich msih bnyk bngt lho bkan cmn bwt wjah aja ""'""'""''""''
""' Yuk guys segera di order dan buktiin keistimewaan dr Sabun Bamboo Charcoalnya ""'Sabun Bamboo Charcoal ini aman bwt Bumil, Busui, Anak2 ataupun bayi",[],1,[]
2658,itsaiiiiii510,Manjavikan laris bgt BoomingYakin gk pgn nyoba?Minuman istri tapi favorit suamiberlogo jamu tp rasa milkshakeorder yuks,[],1,[]
2659,itsaiiiiii510,"Alas bedak - FaceMist MSI
Pelembab - FaceMist MSI
Untuk wajah komedoan - FaceMist MSI
Untuk wajah berminyak - FaceMist MSI
Untuk wajah kusem - FaceMist MSI
Untuk wajah jerawatan - FaceMist MSI
Untuk pori2 besar - FaceMist MSI
Untuk atasi mata panda - FaceMist MSI
Make-up tahan lama & glowing - FaceMist MSI
Kalian cari apa ???
1 Botol bisa untuk semua keluhan anda...",[],0,[]
2660,itsaiiiiii510,"Sabun bamboo
Yakin gk mau nyobak pakai sabun bamboo sist?
Membantu menghilangkan sel kulit mati
Detoks, mengeluarkan racun dalam kulit
Membantu mengecilkan pori-pori
Membantu menghaluskan kulit
Membantu mencegah dan menyembuhkan jerawat meradang
Membantu mencerahkan wajah
Membantu menghilangkan belang-belang di wajah(menyamaratakan warna kulit wajah
Ready
Wa  087776376662",[],2,[]
2661,itsaiiiiii510,"Testi HOT ...!!!!  Jangan gampangkan anak ketika nafsu makan sudah mulai menurun. 
Untuk makan nasi saja susah, apalagi ngemil jajan???. Tapi?
Sekarang Ibu Bapak tidak perlu khawatir lagi ya.. Ada solusi sehat, cerdas, dan hemat. 
Madu SMARTKIDS rasannya yg manis dan praktis dibawa kemana saja buat anak makin suka dan doyan makan. 
Alhamdulillahh.. Tunggu apalagi?
Mumpung ready stok, diorder yuukk!!! Info konsultasi dan Order : 
wa 087776376662",[],0,[]
2662,itsaiiiiii510,,[],3,[]
2663,itsaiiiiii510,"Dengan sepaket sabun bambo 400rb isi 10pcss.. Udah bisa jadi reseller resmi msi... Nanti dapat id member 
Nah kalo di jual ecer dapat untung ecer 
Di jual paket dapat komisi 50rb dari perusahaan..
Setiap order satu paket lagi nambah 1 poin buat dapatin reward.. Tuh asiik kan jualan produk msi... Untungnya buanyaakkkk... Manfaat produk juga udah ga di ragukan lagi... Ayo gabung bersama kami siapa tahu disini rezeki mu makin luberr dan berkahhh... ",[],0,['mikhashop WWW. UPARSEGUIDORES .COM']
2664,itsaiiiiii510,"5 langkah yg menjadikan MSI mudah untuk dijalankan.. 
Langkah ke 1, beli produk + otomatis member.
Langkah ke 2, pake produknya.
Langkah ke 3, ceritakan manfaat.
Langkah ke 4, pelajari dan kuasai sistemnya.
Langkah ke 5, duplikasi dan lakukan pembinaan.
Produk berkualitas akan menjual dirinya sendiri.. 
Bukankah akan jauh lebih antusias untuk bercerita apabila sudah merasakan sendiri manfaat produknya? 
Dengan bercerita, kita menjadi lebih semangat, karena tesmoni datang langsung dari diri sendiri.. 
Semangatnya jelaasss berbeda khaaan.. 
Niatan pun hanya membantu temen-temen mengatasi masalah KESEHATAN & KECANTIKANnya.. 
Sudah gitu, bisa juga membantu teman dalam hal mengatasi masalah finansialnya.. 
Menjadi konsumen yg baik adalah awal menjadi pebisnis yg baik....
Salam MSI",[],0,[]
2665,itsaiiiiii510,moment 4 tahun lalu ... ,[],8,[]
2666,itsaiiiiii510,"WOOWWWW....ini loh Efek Samping POSITIF Sabun Bamboo Charcoal Yang Harus Kamu Ketahui.. Si hitam ini atau sabun Bamboo ini diformulasikan dari serbuk arang Bamboo dan ekstrak coconut oil dengan daya serap sempurna. Dengan No. BPOM NA18171206435

Efek samping dari Bamboo Charcoal Soap ini salah satunya dapat mengencangkan dan mengusir pori-pori di wajah. Bukan hanya itu, banyak lagi yang dapat Bamboo Charcoal Soap berikan. Diantaranya:

Menghilangkan sel kulit mati
Detox, mengeluarkan racun pada kulit
Mencerahkan wajah
Mengecilkan pori-pori
Menghaluskan kulit
Meningkatkan kelembaban kulit
Mengatasi jerawat
Mengontrol kelebihan minyak di wajah
Menyamarkan bintik hitam di wajah
Meningkatkan pertumbuhan sel-sel kulit baru
Mencegah tanda-tanda penuaan dini
Mencegah dan menyembuhkan jerawat yang meradang
Mengurangi kerutan pada wajah
Mengatasi kekeringan pada kulit
Merevitalisasi kulit sehingga tampak lebih sehat.. Waah banyak kan efek samping positif yang terkandung dalam satu batang Bamboo Charcoal Soap ini.. So tidak usah kawatir lagi jika kamu ingin menggunakan sabun Bamboo ini yang memiliki banyak manfaat dan tentunya poduk ini adalah produk yang aman digunakan untuk kulit wajah.

Dapatkan produk ini di aku yahh.. WA.087776376662",[],0,[]
2667,itsaiiiiii510,,[],3,[]
2668,itsaiiiiii510,,[],0,[]
2669,itsaiiiiii510,Yummmy ,[],20,"['mikhashop WWW. PERFECTLIKER .COM', 'mikhashop WWW. PERFECTLIKER .COM']"
2670,itsaiiiiii510,100 rb per 3 pcs,[],2,[]
2671,itsaiiiiii510,100 rb per 3 pcs,[],6,[]
2672,itsaiiiiii510,Ade gemesss ,[],8,[]
2673,itsaiiiiii510,Ade napa gemesss bgt yaaa ,[],3,[]
2674,itsaiiiiii510,Kaos cowo size M merk insight,[],0,[]
2675,itsaiiiiii510,Kaos cowo size M merk unkl347,[],0,[]
2676,itsaiiiiii510,Kaos cowo size M merk croos,[],0,[]
2677,itsaiiiiii510,Kaos cowo size M merk volcom,[],0,[]
2678,itsaiiiiii510,Kaos cowo size M merk bloods,[],0,[]
2679,itsaiiiiii510,Kaos cowo size M merk 3second,[],1,[]
2680,itsaiiiiii510,Kaos cowo size M merk whynot,[],1,[]
2681,itsaiiiiii510,Kaos cowo size M merk blackid,[],1,[]
2682,itsaiiiiii510,Kaos cowo size M merk supreme,[],1,[]
2683,itsaiiiiii510,Size M merk greenlight,[],0,[]
2684,itsaiiiiii510,Size M merk 3second,[],0,[]
2685,itsaiiiiii510,Kaos cowo size M merk black angel,[],0,[]
2686,itsaiiiiii510,Kaos cowo size M merk 3second,[],0,[]
2687,itsaiiiiii510,Size m merk greenlight,[],0,[]
2688,itsaiiiiii510,Size M merk off the wall,[],0,[]
2689,itsaiiiiii510,Size M merk skaters,[],0,[]
2690,itsaiiiiii510,Size M,[],5,['Kaya gini persis yg warna merah ad aii ??']
2691,itsaiiiiii510,Size M,[],0,[]
2692,itsaiiiiii510,"Kaos cowo size M 
Wa 087776376662",[],0,[]
2693,itsaiiiiii510,"Size M 100rb 3pcs
Wa 087776376662",[],2,[]
2694,itsaiiiiii510,"Size M , 100rb 3 pcs 
Wa 087776376662",[],1,[]
2695,itsaiiiiii510,Obral kaos cowo 100rb 3pcs.. Wa 087776376662,[],3,[]
2696,itsaiiiiii510,"Terbukti setelah penantian selam 3,5 tahun. Akhirnya dgn ikhtiar pke fito green mbk yg satu ini buktinya positif hamil padahal baru minum 1box saja bisa mnjur.... Info produk, pemesanan & Join :
Wa 087776376662",[],3,[]
2697,itsaiiiiii510,"Mungil begini jangan remehkan manfaatnya say 
<3 Bopeng
<3 Flek hitam/noda hitam
<3 Kerutan di wajah
<3 Wajah kusam
<3 Mata panda
<3 Kantung mata
<3 Melembabkan bibir
<3 Bekas luka di wajah
DLL
Extrak buah kiwi + buah anggur
Tinggal oles diamkan Rasakan sensasinya bisa Bikin wajah Jadi glowing",[],4,[]
2698,itsaiiiiii510,"Alhamdulillah Toko MSI ku laris manis

Join di MSI yuuk 
Modalnya cuma 350 - 400 ribuan  enggak perlu ijazah
 enggak perlu pengalaman kerja
 enggak pandang usia
 enggak pernah diatur
 enggak ganggu pekerjaan utama
 bebas waktu
 bebas tempat
 bebas penghasilan 
Assyikk kaan???
#joinmsisekarang",['joinmsisekarang'],4,[]
2699,itsaiiiiii510,"Sabunnya sebesar ini sist.
1bar bisa tuk seluruh anggota keluarga mengikis jerawat meradang, komedo kasar, flek hitam dan KRIPUT. 
Mampu juga menghilangkan cacar , herpes dan anti alergi lainnya pada kulit dr bayi hingga lanjut usia

minat chat me
WA. 087776376662",[],1,[]
2700,itsaiiiiii510,"pemakaian face mist dan sabun bambo secara rutin,sabar,dan telaten Alhamdulilah membuahkan hasil
Jgn bilang g cocok kalau baru pkek,,tp sabarlah dgn prosesnya
Karna msi produk herbal Yuk yg minat chat
Wa 087776376662",[],3,[]
2701,itsaiiiiii510,"Perawatan wajah super simpel.. Murah tp gak murahan,,  hasil wow boleh di buktikan Mau bukti?? Pake dulu yaa..
Order yuuk WA 087776376662",[],2,[]
2702,itsaiiiiii510,"Real testi ya sist..
Saking aktifna anak2 jaman sekarang sampai2 para mommy2 wajib sedia #FACEMIST MSI drumah nih mam..
Bagi ante2 syantik ato om2 bapak2 jg bisa kok di pake utk kcntikan kgantengan jg baguss lhoh buat perawatan kulit kita.

Yuk buruan d list orderannya sist..
Sepaket 400rb /5 btl free member seumur hidup lhoh

chat me yaa",['facemist'],2,[]
2703,itsaiiiiii510,"Apa sih fungsi fitto green? buat program hamil bisa
Buat bumil kalo konsumsi fitto ngefek loh di debaynya jdi putih bersih buat busui bisa bikin asi melimpah ruah yang pengen kulit cerah tanpa harus suntik putih bisaa
ngilangin keputihan n lancarkn haid bisa
nurunin bb juga bisa
bisa buat miss v keset sprti ank gadis dan lain ny 
Tuk info lanjut ny pa manfaat dr produk ny dan ingn oder ...
Chat me",[],1,[]
2704,itsaiiiiii510,"Jaga daya tahan tubuh anak dengan MSI Gold Smart Kids.
Badan sehat makan pun jadi lahap.

Order dan pemesanan
Wa 087776376662",[],0,[]
2705,itsaiiiiii510,"Kluar duit untuk harga MINIMAL Tapi HASIL MAKSIMAL
Perawatan Skincare MSI aja yuukkss  ----
Sabun bamboo 60
Facemist 125

Order chat me",[],2,[]
2706,itsaiiiiii510," MSI 
Memang Tidak Menjanjikan Yang Tercepat Tapi Menjanjikan Yang Tersehat !!! 
Mau Kulit Sehat ???
Pake Skincare MSI",[],4,[]
2707,itsaiiiiii510,"Selangkangan anda hitam...??? Leher hitam...??? Ketiak hitam...??? lutut hitam...??? kulit bersisik...??? stretchmark,  bekas luka...??? kaki pecah2...??? Yuk oles2 & pijat2  LOTION GLUTACARE MSI 
Bisa mengencangkan payudara juga lho... Info inbox me
Wa 087776376662",[],6,[]
2708,itsaiiiiii510,"Tidak perlu putih kalo memang pigmen kulit nya gelap.. Yang penting bersih dan mulus 
Itu udah bersyukur banget  Recomend nih buat sista, dimanapun berada.. Yang sedang mencari serum dengan harga terjangkau, awet dan hasil signifikan

Ini dia SERUM FRUIT dari MSI

Selain untuk mencerahkan wajah
Mengecilkan pori-pori
Menghilangkan flek hitam
Dan memberi efek glowing pada wajah.. SERUM ini juga bisa digunakan untuk melembabkan bibir, melembutkan dan mengatasi bibir pecah2

ORDER Wa. 087776376662",[],2,[]
2709,itsaiiiiii510,"Tuh kan artis cowok aj g takut pakai produk MSI krn MSI aman dan wow memuaskan...
Yuk ah kepohin...
#Wa_087776376662",['wa_087776376662'],5,[]
2710,itsaiiiiii510,"Mau berbagi produk kecantikan lagi nih dr MSI, konon ini produk bisa bikin kulit jadi PUTIH 
Saya sukak itu dan langsung saya minum loch  MSI FITO GREEN Kandungan 5 Bahan Aktif Berkualitas Tinggi di dalamnya.
1. Stem Sel Apel
2. Silver Ion
3. Collagen (Dari Telur Ikan Salmon )
4. Vitamin C
5. L - glutathione

Kandungan Apple Stem Cell + Sliver Ion + Glutathione + Collagen + Vit C, sangat EFEKTIF untuk : Mencegah JERAWAT & Menghilangkan Noda-noda Hitam bekas Jerawat/Flek, akibat sinar matahari, faktor usia, maupun krn pemakaian KB
Memutihkan bagian-bagian yang Hitam pada ketiak, lutut, siku, dan selangkangan
Menghilangkan Keriput & Garis"" Halus pd Mata & Mulut
Mengembalikan kondisi kulit & mendetoks kulit sehabis terkena cream"" ber-mercury
Menurunkan pigmen gelap melanin, so dapat MEMUTIHKAN kulit secara keseluruhan (permanent), meratakan warna kulit yg belang menjadi putih.
Meningkatkan Daya Tahan Tubuh, sehingga tidak mudah sakit (imun tubuh meningkat)
Mengurangi Kerontokan, Menyuburkan Rambut, dsb... Manfaat langsung APPLE STEM CELL Fito Green al :
- Menyembuhkan jerawat & berbagai masalah Kulit
- Menghilangkan flek & scar/nopeng
- Menghilangkan bintik hitam Bekas Jerawat/Bekas Luka
- Mengurangi garis2 halus sekitar mata dan keriput
- Menjadikan kulit lebih kencang & elastis/kenyal
- Mengecilkan pori2 & menghilangkan komedo
- Mengurangi kemerahan yang diakibatkan oleh peradangan atau kulit sensitif
- Menjadikan Kulit yang gelap & kusam menjadi putih, bersih, halus & merona
- Mencerahkan bagian2 tubuh yg menghitam, seperti ketiak, siku, lutut, bibir, puting, dsb
- Menghaluskan & melembabkan kulit kering/pecah2
- Meratakan warna kulit, mencerahkan & membuat kulit bersinar.
- Mencegah kanker/tumor, menyembuhkan Diabetes, dsb... 100% NATURAL & AMAN

Yang masih pengen terlihat cantik, pasti pengen coba produk terbaru MSI ini... Yuk di order ! ",[],3,[]
2711,itsaiiiiii510,"Mau tahu gimana caranya gabung di bisnis yg super fenomenal ini
Yeah mudah sekali caranya gabung di bisnis MSI, check it out

1. Beli salah satu paket plan A (350.000-400.000).
Produknya:
 Facemist
 Sabun bambu
 D'tox
 Gold beauty cream
 Fito green
 D'dgreen coffee
 IEP
 Smart kids
 GGS
 El prima propolis >> Mau pondasi keren, langsung beli 3 paket atau 7 paket sekaligus. Dijamin ngga akan nyesel di kemudian hari 

2. Lengkapi data untuk pembuatan ID member MSI. 
Data meliputi 
 Nama lengkap:
 Alamat lengkap:
 Nomor HP:
 Nama bank:
 No. Rek:
 Atas nama:

3. Yay sudah resmi jadi member MSI. Itu artinya, kamu sudah punya hak usaha untuk berbisnis di MSI. ID member tidak akan hangus seumur hidup. Setelah itu apa yg harus dilakukan, ini diantaranya:
 Buktikan manfaat produk MSI & ceritakan ke semua orang (promo offline)
 Promosi bisa di semua medsos yg u punya (promo online)
 Beranikan diri untuk stock produk di rumah
 Pelajari dan pahami marketing plan MSI (sistem dan cara kerja MSI)
 Sering ikuti homesharing, meet 'n sharing, Opp, dan acara MSI lainnya
 Bina jaringan
 Dan nikmati bonus juga reward dari MSI

Mudah bukan?
So, tunggu apalagi?
Do u wanna try it?

Saya sudah, sekarang giliran u  More info:
Inbox
087776376662",[],1,[]
2712,itsaiiiiii510,"Si hitam
Makin jadi incaran
Bentuk nya aja mewah
Apalagi khasiat nya terbukti waah 

Yukk di order:
wa:087776376662",[],1,[]
2713,itsaiiiiii510,"Inilah sabun yg jadi buronan 
Larisnya kebangeetttan Sabun Arang Bamboo

Ini sabun bukan sembarang sabun
Manfaaatnya antara lain :
- Membantu mencerahkan wajah
- Mencegah dan menyembuhkan jerawat meradang
- Detox, mengeluarkan racun dalam kulit
- Menyembuhkan gatal2/exim
- Mengecilkan pori-pori
- Dan banyak lagi.. Order chat wa.087776376662",[],0,[]
2714,itsaiiiiii510,"Menurunkan kolesterol Memperlambat penuaan
Membakar lemak Menekan rasa lapar Menurunkan berat badan
#DGreenCoffe
Sangat cocok dibuat program diet saat bulan puasa..... Minat??
087776376662",['dgreencoffe'],1,[]
2715,itsaiiiiii510,"Selangkangan anda hitam...??? Leher hitam...??? Ketiak hitam...??? lutut hitam...??? kulit bersisik...??? stretchmark,  bekas luka...??? kaki pecah2...??? Yuk oles2 & pijat2  LOTION GLUTACARE MSI 
Bisa mengencangkan payudara juga lho... Info inbox me
Wa 087776376662",[],1,[]
2716,itsaiiiiii510,"Jangan lupa, siapin APPLE STEMCELL FITO GREEN untuk berbuka puasa.
Biar tetap cantik, Sehat dan stamina terjaga selama puasa  #MSI ",['msi'],1,[]
2717,itsaiiiiii510,"Kalo buat nutrisi n problem sputar wajah memang #fruit_serum jagoannya 
Serum wajah yg ringan di kulit , gak lengket, cepat meresap n hasilnya memang josss
Gak hanya pudarkan bekas jerawat n flek Hitam tapi juga bntu mengecilkan pori2 n nutrisi dr kandungan estrak buah nya bagus utk meremajakan kulit wajah shg kulit lbh halus, kenyal n awet muda 

READY",['fruit_serum'],2,[]
2718,itsaiiiiii510,"Pengen Join Member MSI gimana?! Cukup Order salah satu produk di bawah ini :  MSI GOLD Beauty 400k (1 Paket Lengkap)
 Face Mist 400k (5 Botol)
 Smart Kids 400k (6 Botol)
 Bambo Charcoal Soap 400k (10 Pcs)
 D'GREEN COFFE 350k (3 100gr/Sachet)
 Green Gold Sweetener 400k (12 Botol)
 Ion Energy Plat 350k (6 Pcs)
 Fito Green 400k (24 Sachet)
 El Prima Propolis 400k (14 Botol)
 D'Tox 350k (3 Botol)
 Zirant Blur 400k (4 Botol)

Tiap paket produk yang kita beli ini otomatis dapet 1 pin plan A Yg biasanya kita sebut 1 ID atau Toko kita ... Nah mudahnya di MSI, 
Jual 1 paket = rekrut 1 Member 
Yg artinya kita gak melulu rekrut Member, 
Beli untuk pakai sendiri, jual ke teman atau keluarga itu sama saja dengan kita merekrut, 
Hitungannya tiap 1 paket produk sama dengan 1 Member atau 1 ID
Dan Punya 4 keuntungan..  More info inbox

#BisnisMSI
#MahakaryaSejahteraIndonesia #BisnisProdukKesehatan_Kecantikan #BisnisLayakDiperjuangkan  #SiapBimbingSampaiMandiri 
#BisnisSimpel_Fleksibel
#JoinYukkk","['bisnismsi', 'mahakaryasejahteraindonesia', 'bisnisprodukkesehatan_kecantik', 'bisnislayakdiperjuangkan', 'siapbimbingsampaimandiri', 'bisnissimpel_fleksibel', 'joinyukkk']",0,[]
2719,itsaiiiiii510,"Diet gak perlu pusing"" D'green coffee in aja dia mampu menekan nafsu makan hingga 7jam lho mau lebaran, badannya jangan ikut lebar kempesin sama D'green coffe ajja info/order? Inbox",[],0,[]
2720,itsaiiiiii510,"Stiap habs pake lipstik bibir kliatan hitam
Skrg ada solusinya,,
Gak cm buat wajh,,buat bibir jg okeh
Mau??
ORDER PRODUK DI INBOX",[],2,[]
2721,itsaiiiiii510,"Produk ajib, harga ramah, sistem ribet? 
Produk ajib, sistem simple, harga mencekik? 
Sistem simple, harga ramah, produk gajebo? 

Naah kalo : 
Produk ajib, sistem simple, harga ramah?? 
Emang ada?? Sejak Juli 2014 udah ada kog.. Kemana aja? 
MSI namanya.. Bukan yg lain.. 

produknya jd target perburuan.. Namanya Fito Green.. Kandungannya stemcell apple.. Ada yg blm tau manfaat apel utk kecantikan dan kesehatan?  Googling dl gih..",[],2,[]
2722,itsaiiiiii510,"Si kecil susah makan bun?? 
Kasih smartkids aja.. Pasti anak suka..  Dengan bahan alami yg aman untuk anak dan bisa :
- Menambah nafsu makan.. - Menjaga daya tahan tubuh.. - Mencerdaskan otak jg 
- Dan Pasti wajib dicoba Utk anak2

inbox yes untuk pemesanan",[],0,[]
2723,itsaiiiiii510,"MSI SMART KIDS adalah herbal khusus anak yg bermanfaat food Supelmen yg di formulasi khusus untuk anak,. MSI SMART KIDS di kenal sebagai herbal yg memiliki kandungan Nutrisi lengkap terutama protein ,jauh lebih baik dari bahan pangan lainya seperti daging, telur dan sayuran.

Kaya akan Asam Amino, Vit A, dan AntiOksidan, Betakarotin, yg dapat melindungi tubuh dri berbagai macam penyakit, virus dan bakteri.

Manfaat kasiat nya adalah
Mencerdaskan Otak
Menguatkan Tulang
Mengatasi Demam panas tinggi
Mengatasi Asma, Tbc, Flek, batuk dan flu
Menambah nafsu makan dll

Anak bunda susah makan????
Sering sakit2an, mudah terserang flu, diare, dsb.?
Sdh coba HONEY KIDS MSI blm??
Yuks ah bunda di order HONEY KIDS nya,,Di jamin anak bunda,sehat,lahap makannya dan tdk gampang sakit.

Pemakaian cm di tetes ya bun
Aturan Minum : honey kids (untuk anak usia 1tahun ke atas)
Anak usia 1-5 tahun: 3 x sehari 5 tetes
Anak usia 12 tahun ke atas: 3 x sehari 10 tetes
Bisa lgs di tetes di mulut /di tetes di minuman/ jajan/ makanan kesukaan anak,,,di jamin anak2 suka. 
Ready
WA 087776376662",[],2,[]
2724,itsaiiiiii510,"MSI Itu Apa sih?
MSI adalah perusahaan yang bekerja dibidang produk kesehatan & kecantikan
MSI yang artinya Mahakarya Sejahtera Indonesia
Perusahaan asli karya anak bangsa yang dipelopori oleh Bapak Muhammad Daud sebagai Owner sekaligus pendiri perusahaan MSI

MSI adalah bisnis MLM namun berbeda sekali dengan bisnis2 lainnya :
1. Di MSI tidak ada tutup point (dipaksa belanja produk terus menerus) 
2. Di MSI dibayar harian bukan bulanan 
3. Di MSI produk habis dipakai jadi memungkinkan orang2 yang join untuk continue beli di kita (jika produk tak habis dipakai orang cenderung hanya sesekali beli dan bisnis tidak terlalu berkembang) 
4. Cara jalaninnya gampang banget pajang2 aja di BBM,  facebook dan Instgram ( online ) atau tawarkan kepada orang2 yg anda kenal di lingkungan anda (offline)
5. Cara joinnya mudah sekali hanya dengan membeli produk sudah bisa daftar jadi member.  Cukup dg membeli salah satu paket Pendaftaran atau plan A ( lihat gambar )

Sebagai contohnya :
#JOIN 1 PAKET
400.000 dapat 5 botol Face Mist @100ml
#JOIN 3 PAKET :
3 X 400rb = 1.200.000*Cash Back 120rb *Dpt 15 botol Face Mist *Potensi Income 3X1jt/hari (90jt/bln) *Reward 3HP, 3Laptop, 3Motor, 3Avanza, 3 Pajero

Semakin byk ID semakin banyak bonus dan reward yg akan diterima.
BELI PAKET atas nama sendiri = rekrut member.
Tiap km jual 1 paket km dpt bonus 50rb. 
Jual 2 paket km dpt bonus 2 X 50rb + bonus pasangan 20rb = 120rb.

Lalu  darimana Aktif Incomenya ?
Misal km ajak A n B, A dikiri B dikanan, saat A rajin jualan, n B rajin jualan, km dpt bonus pasangannya. 
Max 1jt/hari Itu Pasif Incomenya

Enaknya bisnis di MSI...kenapa??? # gak usah ngotot cari member... # nawarin produk juga gampang.. # tinggal share keterangan produknya utk Kesehatan & Kecantikan.

Yo weess...cepetan daftar dan segera rasakan keuntungannya 
Inbox yak...","['join', 'join']",0,[]
